,corr,error,numMet
0,0.6108124558596347,0.864228051142719,17.341463414634145
1,0.6315473779970826,0.8355146811215949,17.341463414634145
2,0.6469796058572223,0.8084073738506613,17.365853658536587
3,0.6387721922131037,0.8169311617749744,17.365853658536587
4,0.6397611572142389,0.8160616272348735,17.365853658536587
5,0.6502685642243503,0.8041651447796454,17.365853658536587
6,0.6536003845051482,0.7728809934559535,17.4390243902439
7,0.6584859495063652,0.7545630815774654,17.48780487804878
8,0.6597709141790385,0.7536229538238127,17.48780487804878
9,0.657480667031084,0.7453529145492046,17.853658536585368
10,0.6580633375927695,0.7431112889686738,17.853658536585368
11,0.6601389310945144,0.7358366583673566,17.853658536585368
12,0.6620903707337852,0.7335355616499084,17.853658536585368
13,0.6645195874558567,0.7347399532325235,17.853658536585368
14,0.7058030455882341,0.6854676567204125,17.902439024390244
15,0.7058030455882341,0.6854676567204125,17.902439024390244
16,0.7038942093881216,0.68741608395111,17.902439024390244
17,0.6994515886064053,0.6836259711682126,18.317073170731707
18,0.7036766634126317,0.6794698109904957,18.317073170731707
19,0.7036291855744692,0.6768292103912018,18.317073170731707
20,0.7041089865766423,0.6751592387154012,18.317073170731707
21,0.7052990411513579,0.6763276016895462,18.317073170731707
22,0.6942707075689623,0.6799948015904439,18.317073170731707
23,0.6946466174732615,0.6789851491399106,18.317073170731707
24,0.6939905547619958,0.6819733682426765,18.317073170731707
25,0.6942824886294845,0.681521376566194,18.317073170731707
26,0.6881906109780155,0.6834443873519647,18.926829268292682
27,0.6888421129605576,0.6799095962022833,18.951219512195124
28,0.6903391274558933,0.6796593408936554,18.951219512195124
29,0.6902714180427036,0.6787862371288458,18.951219512195124
30,0.6915073612257685,0.6763321014662009,18.951219512195124
31,0.6915073612257685,0.6763321014662009,18.951219512195124
32,0.6932380466020676,0.6746616986690915,18.951219512195124
33,0.6933480044848923,0.6773264303832338,18.951219512195124
34,0.7029039675599036,0.6672720096454817,18.951219512195124
35,0.7031704723833945,0.6656075620249173,18.951219512195124
36,0.7035922356861936,0.6653932251152456,18.951219512195124
37,0.7069839042463045,0.6615734863997194,18.951219512195124
38,0.7091002895032718,0.6563078094225654,18.951219512195124
39,0.7099460522511268,0.6554402175714761,19.0
40,0.7108706665567167,0.6530524749573998,19.0
41,0.7122192641469456,0.6510765167842215,19.073170731707318
42,0.7163529553748594,0.6384219690177036,19.073170731707318
43,0.7110295443377328,0.6322959352230983,19.902439024390244
44,0.7170516679651041,0.6268553229552007,19.902439024390244
45,0.7376593026253409,0.6098871119300577,19.975609756097562
46,0.7379068044964952,0.6073422923639828,19.975609756097562
47,0.7386622814608801,0.6061379098266672,19.975609756097562
48,0.7391983200743514,0.6018217412737948,20.414634146341463
49,0.7371949374325326,0.6050254498271791,20.414634146341463
50,0.7377235478206934,0.5990648271032885,20.414634146341463
51,0.7392921452758215,0.5971018537743019,20.414634146341463
52,0.7378310018665397,0.5984725170591805,20.658536585365855
53,0.7380295308960246,0.5986021109286666,20.658536585365855
54,0.7382326411848849,0.5958556279608146,20.682926829268293
55,0.7421394114387231,0.5959288217413,20.78048780487805
56,0.7484989409704269,0.590410603413179,21.658536585365855
57,0.7494813080748517,0.5900772432875382,21.658536585365855
58,0.7495985486122555,0.5898921054214824,21.658536585365855
59,0.7487998328538179,0.590421507115319,21.658536585365855
60,0.7540353709411663,0.590956662616522,22.26829268292683
61,0.7540454902794304,0.5908204663144951,22.26829268292683
62,0.7555625259666107,0.5889858840670504,22.341463414634145
63,0.7562225916164913,0.5890987613568374,22.341463414634145
64,0.7424687550729023,0.5941665120537158,23.195121951219512
65,0.7369224083065266,0.5957458610517024,23.195121951219512
66,0.7304033613418446,0.5988320196648156,24.0
67,0.7308221610278909,0.5984741837452716,24.0
68,0.7322927314942392,0.597019899617529,24.0
69,0.7337049067678981,0.5947417555405653,24.0
70,0.738984328941154,0.5879336801008265,24.0
71,0.7399450186690323,0.5870877664461625,24.0
72,0.7389901755763805,0.5883930958188408,24.0
73,0.7389376173924652,0.5884254526719386,24.0
74,0.7347323169306892,0.592691823709625,24.341463414634145
75,0.7359168628216067,0.5914598387279113,24.341463414634145
76,0.7374544555264436,0.589875541921018,24.341463414634145
77,0.7442156902951942,0.583784062231699,24.341463414634145
78,0.7441015288505515,0.583404100288447,24.341463414634145
79,0.7468978701479726,0.5816152952910008,24.341463414634145
80,0.7475163878697336,0.5803724917533944,24.365853658536587
81,0.7501737262541976,0.5801795363768456,24.365853658536587
82,0.7499932819323664,0.5805257534727339,24.365853658536587
83,0.7515101158998202,0.5794833202225826,24.365853658536587
84,0.7532458814093428,0.5779016345973609,24.365853658536587
85,0.7538526122937712,0.578727762548261,24.365853658536587
86,0.7372768155264051,0.5980521458462752,24.365853658536587
87,0.7408914692965793,0.5948891700059504,24.365853658536587
88,0.7413208375803434,0.593473392710434,24.365853658536587
89,0.7418970280592233,0.5935336874834645,24.365853658536587
90,0.7439688484196845,0.5942426958003444,24.365853658536587
91,0.7439787015154401,0.594885718249865,24.365853658536587
92,0.7462943611125542,0.5929245020300163,24.365853658536587
93,0.7467180855306582,0.5921380055824663,24.365853658536587
94,0.7444148746547367,0.5813609278026887,25.21951219512195
95,0.7447331013908854,0.5809935449278057,25.21951219512195
96,0.745662057178025,0.5803652587172929,25.21951219512195
97,0.7468012379124129,0.5795036041993408,25.21951219512195
