,corr,error,numMet
0,0.6108124558596347,0.864228051142719,17.341463414634145
1,0.6132121607037394,0.8838467232355751,17.341463414634145
2,0.6117975312280293,0.8773202635032726,17.341463414634145
3,0.5940076341332292,0.831498516482968,17.390243902439025
4,0.5975490796149904,0.8385900235569086,17.390243902439025
5,0.5983219104469886,0.8448098453226991,17.390243902439025
6,0.599085541490513,0.8443756561224206,17.390243902439025
7,0.599570920076548,0.8355950997057559,17.390243902439025
8,0.6001357219188663,0.8358526053787991,17.390243902439025
9,0.5997854328611287,0.8342182416630185,17.390243902439025
10,0.614998296323821,0.8196333741898001,17.390243902439025
11,0.6150973635360055,0.8191023369385652,17.390243902439025
12,0.6195426723771499,0.8148114776708189,17.390243902439025
13,0.6199210653594783,0.8125944135250076,17.390243902439025
14,0.6262782652227309,0.8072940513699236,17.390243902439025
15,0.6256372308733424,0.8152432515322007,17.390243902439025
16,0.6258875017488823,0.8148510419845394,17.390243902439025
17,0.6270837624685551,0.8134844685562603,17.390243902439025
18,0.6431204668588753,0.7914241515984621,17.414634146341463
19,0.6447149527716688,0.7901167826737647,17.414634146341463
20,0.6522114804858301,0.7786594107582968,17.4390243902439
21,0.6538852784878255,0.7765915328230684,17.4390243902439
22,0.6520990022434855,0.7777034693673712,17.4390243902439
23,0.6492772733606051,0.7797958990626324,17.4390243902439
24,0.6445621371283033,0.7788328405684828,18.170731707317074
25,0.6441729674666233,0.7808421780650322,18.170731707317074
26,0.6478596130877453,0.7772885590691556,18.170731707317074
27,0.6491578158357793,0.7757063786784106,18.170731707317074
28,0.6430712000323856,0.7468161734277505,18.170731707317074
29,0.6492593054525985,0.740415257841562,18.170731707317074
30,0.6518767217805357,0.7361866360975716,18.170731707317074
31,0.6521128433645262,0.7361407723705286,18.170731707317074
32,0.6525775131382591,0.7358602206937813,18.170731707317074
33,0.6462689846291417,0.7332301555119616,18.170731707317074
34,0.6471617344134828,0.7251116594928183,18.24390243902439
35,0.6480216202225112,0.7249156063863508,18.24390243902439
36,0.6490558725254406,0.7241328445670805,18.24390243902439
37,0.630271807083681,0.7473945734028381,18.24390243902439
38,0.6313464274320831,0.74391540933183,18.4390243902439
39,0.6312615371104378,0.7463092610879872,18.4390243902439
40,0.6325608318724796,0.7444481817883467,18.4390243902439
41,0.63785323536549,0.7399945126793761,18.4390243902439
42,0.6395846448536089,0.7390876771540487,18.4390243902439
43,0.6383975265930579,0.740278288754438,18.4390243902439
44,0.620399672727523,0.7385267124179011,18.4390243902439
45,0.6214694192938108,0.7357593450386276,18.48780487804878
46,0.6217972733857303,0.7354933843956413,18.48780487804878
47,0.6218988230281455,0.7344125087039932,18.48780487804878
48,0.622839209918789,0.7331169264790236,18.48780487804878
49,0.6283848589729327,0.7233365823128469,18.48780487804878
50,0.6295043080158159,0.722717823565165,18.48780487804878
51,0.6301739851848738,0.719683826517484,18.48780487804878
52,0.6231242362591688,0.7165955195055603,18.902439024390244
53,0.63824117815023,0.6924787771665315,18.902439024390244
54,0.6341760952035621,0.6952660328232141,18.902439024390244
55,0.6367085356476895,0.6926171708031953,18.902439024390244
56,0.6385979103325303,0.6907417403504337,18.902439024390244
57,0.6408966984628824,0.685840407829333,18.926829268292682
58,0.6324304923317003,0.6871662579852749,19.51219512195122
59,0.6289921020993019,0.6846683412165788,20.24390243902439
60,0.634277720156086,0.6811823323650379,20.24390243902439
61,0.6344808505523095,0.6811158796137438,20.24390243902439
62,0.6338246743087836,0.6797282136437092,20.414634146341463
63,0.6361557264456106,0.6766398550275378,20.414634146341463
64,0.6383715507265103,0.6681011818811355,20.414634146341463
65,0.639473454740846,0.6640974727184569,20.414634146341463
66,0.6404028467119199,0.663310343161572,20.414634146341463
67,0.641568818864971,0.6618154284841687,20.414634146341463
68,0.6422616302391686,0.6601191855206607,20.414634146341463
69,0.6423714750339903,0.6591572095040503,20.414634146341463
70,0.6455671294382975,0.6564574517549426,20.414634146341463
71,0.6465186059079725,0.6555434233436799,20.609756097560975
72,0.6428980610359165,0.6520601224497056,21.146341463414632
73,0.6424703539483114,0.6519564926989636,21.24390243902439
74,0.6436541532426052,0.6501175239695116,21.24390243902439
75,0.6262264151414834,0.6534641116395989,22.195121951219512
76,0.6216325024102406,0.6551111754385944,22.195121951219512
77,0.6211612563865994,0.6545570154587411,22.29268292682927
78,0.6208587152851027,0.6543434079703371,22.29268292682927
79,0.621044868923972,0.6542471328094784,22.341463414634145
80,0.6260466529485821,0.6500963470801148,23.195121951219512
81,0.6250494674179874,0.6455201196007198,24.097560975609756
82,0.6257516010627674,0.6442915594994162,24.097560975609756
83,0.6293743807471047,0.642493964225486,24.097560975609756
84,0.6447382778081333,0.6309582266457019,24.121951219512194
85,0.6385859873459447,0.6293106962836041,24.878048780487806
86,0.6437251227289319,0.6242469224745862,24.878048780487806
87,0.6442892485152446,0.6235167108426475,24.878048780487806
88,0.644902026687444,0.6224136101284263,24.878048780487806
89,0.6494423996320425,0.6192107790215968,24.878048780487806
90,0.6518747050794718,0.6183111073916885,24.902439024390244
91,0.6556493494135291,0.6059746823598334,24.902439024390244
92,0.6545778107420132,0.6051536242201709,24.902439024390244
93,0.6424098957976163,0.6134411765144371,25.4390243902439
94,0.657604119058144,0.6080353274038236,25.51219512195122
95,0.6554688433945706,0.6084736624306829,25.51219512195122
96,0.655752955898408,0.6079052620031984,25.51219512195122
97,0.6565570514886971,0.6068073157093871,25.51219512195122
98,0.6632141844830198,0.6026488203926228,25.51219512195122
99,0.6643058333080295,0.601651596562325,25.51219512195122
100,0.6641384246028077,0.6002714594219017,25.609756097560975
101,0.6476489284807359,0.6111860625137109,26.609756097560975
